VIDEO_ID,ID,JULIAN_DATE,DECIMAL_TIME,LATITUDE,LONGITUDE,TEMPERATURE,WEATHER,GROUP_SIZE,BAIT_PRESENCE,GENERALIZED_ENVIRONMENT,SENTINEL_PRESENCE,DISTURBANCE_FREQUENCY,BEHAVIOR,DURATION
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,1.74
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,0.79
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.739
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,0.729
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,2.252
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.761
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,2.757
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,6.501
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,2
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,2.753
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.501
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,2.543
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.075
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,3.516
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.238
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.757
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,0.499
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,2.759
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.998
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,0.258
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.501
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,2.257
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.258
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.257
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.497
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,2.499
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,0.813
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.747
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.5
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,0.998
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,0.498
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,5.516
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,0.249
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.252
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,2.997
037-2,037-02-05,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,0.997
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HD,2.244
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HD,2.24
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HD,1.002
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HD,1
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HD,1.992
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HD,1.254
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HD,2.252
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HD,1.248
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HD,0.999
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HD,0.758
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HD,2
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HD,2.753
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HD,1.26
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HD,0.243
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HU,0.754
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HU,2.258
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HU,0.499
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HU,1.997
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HU,1.76
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HU,0.245
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HU,0.997
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HU,1.746
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HU,0.504
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HU,0.242
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HU,0.242
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HU,1.499
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HU,0.241
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HU,0.992
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,M,2.746
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,0.736
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,3
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,0.764
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,2
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,0.74
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,0.743
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,0.742
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.243
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.26
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,0.768
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,0.498
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,0.762
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,2.498
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.096
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,2.499
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,4.301
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,2.249
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.017
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.788
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,2.748
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,2.5
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,0.768
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.738
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.997
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.497
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.741
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,2.999
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,0.541
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.002
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,0.742
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.243
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.261
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,0.744
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,2.002
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,1.499
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,1.23
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.502
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.23
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,1.259
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.256
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.251
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.259
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.496
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.24
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.487
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,1.001
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.496
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,3.74
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,18.499
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,6.999
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.753
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.752
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.445
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.998
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.499
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.46
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.499
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.498
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.497
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,1.993
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,2.002
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.502
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.504
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.257
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,1.236
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,3.751
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.255
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.5
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.498
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,2.741
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.998
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.249
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,9.007
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,2.265
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.271
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,4.999
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,2.762
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,5.753
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,6.021
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,7.26
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,3.998
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,3.743
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.498
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,2.01
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.254
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.749
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.501
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.755
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,2.003
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.25
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,2.758
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,0.997
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,0.758
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.258
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,5.256
037-2,037-02-06,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,0.742
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,HU,0.999
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,NO,0,M,0.797
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.995
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,0.755
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.238
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.5
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,0.742
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.754
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.241
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,2.257
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,0.497
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,0.996
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,0.998
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,2.999
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.5
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.502
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,2.242
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,3.257
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.741
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.998
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,1.499
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,2.501
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HD,3.255
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,1.98
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.502
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.5
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.5
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,1.758
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.499
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,2.011
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,3.504
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,4.999
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,1.002
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.744
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,1
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.759
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.999
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.495
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,4.499
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.498
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.258
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.498
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.502
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.238
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,HU,0.742
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.02
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,0.755
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.255
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,1.24
037-2,037-02-07,20227888,8.633333333,43.177786,-79.239675,18,Sunny,LARGE,YES,Commercial,YES,0,M,0.508
38,038-01-01,20227893,7.5,43.17847,-79.239195,15,Partly Cloudy,SMALL,NO,Green Area,YES,0,HD,1
38,038-01-01,20227893,7.5,43.17847,-79.239195,15,Partly Cloudy,SMALL,NO,Green Area,YES,0,HD,0.741
38,038-01-01,20227893,7.5,43.17847,-79.239195,15,Partly Cloudy,SMALL,NO,Green Area,YES,0,HD,0.75
38,038-01-01,20227893,7.5,43.17847,-79.239195,15,Partly Cloudy,SMALL,NO,Green Area,YES,0,HD,8.243
38,038-01-01,20227893,7.5,43.17847,-79.239195,15,Partly Cloudy,SMALL,NO,Green Area,YES,0,HD,1.497
38,038-01-01,20227893,7.5,43.17847,-79.239195,15,Partly Cloudy,SMALL,NO,Green Area,YES,0,HD,0.499
